FAULT 4:07.2 S136 | END reason=risen y=66 startY=62 roseReal=true giveUp=true pos=261,66,127 walls=0/0/0 sky=15 place=54 boxed=false hold=true cool=80 ban=80 startY=62 step=37 | pillar state machine: check ban column vs actual shaft column
FAULT 4:10.5 S135 | S130 suppressed why=would-S130 but busy cool=14 flips=6 sameXz=66 child=CollectIronIngotTask cool=14 ban=14 hold=false pos=261,62,127 walls=4/4/4 sky=15 place=56 boxed=true hold=false cool=14 ban=14 startY=- step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 4:10.5 S100 | stop jump-walk @261,127 ph=IRON child=CollectIronIngotTask esc=0 | jump-in-place: release jump, turn 90, walk. check cobble reserve
FAULT 4:10.9 S109 | equip pick for mining (was holding cobblestone) | mining with a block in hand: force-equip the pick (S109 does this)
FAULT 4:11.2 S134 | pillar cool expire after flips=3 end=risen y=66 startY=62 | pillar state machine: check ban column vs actual shaft column
FAULT 4:11.2 S137 | re-cool still-boxed@261,127 n=1 ticks=160 end=risen y=66 startY=62 pos=261,62,127 walls=4/4/4 sky=15 place=57 boxed=true hold=false cool=160 ban=160 startY=- step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 4:12.6 S135 | S130 suppressed why=would-S130 but busy cool=132 flips=3 sameXz=29 child=CollectIronIngotTask cool=132 ban=132 hold=false pos=261,60,127 walls=4/4/4 sky=15 place=58 boxed=true hold=false cool=132 ban=132 startY=- step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 4:12.8 E100 | jumps=6 @261,60,127 ph=IRON child=CollectIronIngotTask | jump-in-place: release jump, turn 90, walk. check cobble reserve
FAULT 4:14.4 S144 | jump-stuck collector — replace CollectIronIngotTask with wander (esc=2) | S100 nudge ineffective on a collector: child replaced with TimeoutWanderTask to break the re-path loop
FAULT 4:18.6 S138 | shaft ban clear left-xz ban=261,127 now=262,128 manh=2 left=14 | pillar state machine: check ban column vs actual shaft column
FAULT 4:19.2 S134 | pillar cool expire after flips=3 end=risen y=66 startY=62 | pillar state machine: check ban column vs actual shaft column
FAULT 4:19.3 S138 | shaft ban clear left-xz ban=261,127 now=265,127 manh=4 left=60 | pillar state machine: check ban column vs actual shaft column
FAULT 4:25.2 S130 | START trigger=flips=3 ph=IRON prev=CollectIronIngotTask cycle=1 pos=278,62,124 walls=4/4/4 sky=15 place=58 boxed=true hold=false cool=0 ban=0 startY=62 step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 4:27.0 E100 | jumps=11 @278,65,124 ph=IRON child=HolePillarTask | jump-in-place: release jump, turn 90, walk. check cobble reserve
FAULT 4:27.1 S139 | rise confirmed +4y y=66 startY=62 pos=278,66,124 walls=0/0/0 sky=15 place=56 boxed=false hold=true cool=0 ban=0 startY=62 step=37 | rise confirmed: real escape, cool armed
FAULT 4:27.1 S133 | cool arm ticks=80 reason=risen y=66 startY=62 ban=278,124 pos=278,66,124 walls=0/0/0 sky=15 place=56 boxed=false hold=true cool=80 ban=80 startY=62 step=37 | pillar state machine: check ban column vs actual shaft column
FAULT 4:27.1 S136 | END reason=risen y=66 startY=62 roseReal=true giveUp=true pos=278,66,124 walls=0/0/0 sky=15 place=56 boxed=false hold=true cool=80 ban=80 startY=62 step=37 | pillar state machine: check ban column vs actual shaft column
FAULT 4:30.4 S135 | S130 suppressed why=would-S130 but busy cool=14 flips=6 sameXz=66 child=CollectIronIngotTask cool=14 ban=14 hold=false pos=278,62,124 walls=4/4/4 sky=15 place=58 boxed=true hold=false cool=14 ban=14 startY=- step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 4:30.4 S100 | stop jump-walk @278,124 ph=IRON child=CollectIronIngotTask esc=0 | jump-in-place: release jump, turn 90, walk. check cobble reserve
FAULT 4:30.7 S109 | equip pick for mining (was holding cobblestone) | mining with a block in hand: force-equip the pick (S109 does this)
FAULT 4:31.1 S134 | pillar cool expire after flips=3 end=risen y=66 startY=62 | pillar state machine: check ban column vs actual shaft column
FAULT 4:31.1 S137 | re-cool still-boxed@278,124 n=1 ticks=160 end=risen y=66 startY=62 pos=278,62,124 walls=4/4/4 sky=15 place=59 boxed=true hold=false cool=160 ban=160 startY=- step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 4:32.5 S135 | S130 suppressed why=would-S130 but busy cool=132 flips=3 sameXz=29 child=CollectIronIngotTask cool=132 ban=132 hold=false pos=278,60,124 walls=4/4/4 sky=15 place=60 boxed=true hold=false cool=132 ban=132 startY=- step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 4:34.1 E100 | jumps=6 @278,59,124 ph=IRON child=CollectIronIngotTask | jump-in-place: release jump, turn 90, walk. check cobble reserve
FAULT 4:34.3 S144 | jump-stuck collector — replace CollectIronIngotTask with wander (esc=2) | S100 nudge ineffective on a collector: child replaced with TimeoutWanderTask to break the re-path loop
FAULT 4:38.2 S138 | shaft ban clear left-xz ban=278,124 now=280,124 manh=2 left=19 | pillar state machine: check ban column vs actual shaft column
FAULT 4:39.1 S134 | pillar cool expire after flips=3 end=risen y=66 startY=62 | pillar state machine: check ban column vs actual shaft column
FAULT 4:39.1 S138 | shaft ban clear left-xz ban=278,124 now=283,121 manh=8 left=60 | pillar state machine: check ban column vs actual shaft column
FAULT 4:45.7 S130 | START trigger=flips=3 ph=IRON prev=CollectIronIngotTask cycle=1 pos=298,62,114 walls=4/4/4 sky=15 place=60 boxed=true hold=false cool=0 ban=0 startY=62 step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 4:47.3 E100 | jumps=10 @298,65,114 ph=IRON child=HolePillarTask | jump-in-place: release jump, turn 90, walk. check cobble reserve
FAULT 4:47.5 S139 | rise confirmed +4y y=66 startY=62 pos=298,66,114 walls=0/1/0 sky=15 place=58 boxed=false hold=true cool=0 ban=0 startY=62 step=37 | rise confirmed: real escape, cool armed
FAULT 4:47.5 S133 | cool arm ticks=80 reason=risen y=66 startY=62 ban=298,114 pos=298,66,114 walls=0/1/0 sky=15 place=58 boxed=false hold=true cool=80 ban=80 startY=62 step=37 | pillar state machine: check ban column vs actual shaft column
FAULT 4:47.5 S136 | END reason=risen y=66 startY=62 roseReal=true giveUp=true pos=298,66,114 walls=0/1/0 sky=15 place=58 boxed=false hold=true cool=80 ban=80 startY=62 step=37 | pillar state machine: check ban column vs actual shaft column
FAULT 4:50.8 S135 | S130 suppressed why=would-S130 but busy cool=14 flips=6 sameXz=66 child=CollectIronIngotTask cool=14 ban=14 hold=false pos=298,62,114 walls=4/4/4 sky=15 place=60 boxed=true hold=false cool=14 ban=14 startY=- step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 4:50.8 S100 | stop jump-walk @298,114 ph=IRON child=CollectIronIngotTask esc=0 | jump-in-place: release jump, turn 90, walk. check cobble reserve
FAULT 4:51.2 S109 | equip pick for mining (was holding cobblestone) | mining with a block in hand: force-equip the pick (S109 does this)
FAULT 4:51.5 S134 | pillar cool expire after flips=3 end=risen y=66 startY=62 | pillar state machine: check ban column vs actual shaft column
FAULT 4:51.5 S137 | re-cool still-boxed@298,114 n=1 ticks=160 end=risen y=66 startY=62 pos=298,62,114 walls=4/4/4 sky=15 place=61 boxed=true hold=false cool=160 ban=160 startY=- step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 4:52.9 S135 | S130 suppressed why=would-S130 but busy cool=132 flips=3 sameXz=29 child=CollectIronIngotTask cool=132 ban=132 hold=false pos=298,60,114 walls=4/4/4 sky=15 place=62 boxed=true hold=false cool=132 ban=132 startY=- step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 4:53.1 E100 | jumps=6 @298,60,114 ph=IRON child=CollectIronIngotTask | jump-in-place: release jump, turn 90, walk. check cobble reserve
FAULT 4:54.7 S144 | jump-stuck collector — replace CollectIronIngotTask with wander (esc=2) | S100 nudge ineffective on a collector: child replaced with TimeoutWanderTask to break the re-path loop
FAULT 4:58.7 S138 | shaft ban clear left-xz ban=298,114 now=300,114 manh=2 left=18 | pillar state machine: check ban column vs actual shaft column
FAULT 4:59.5 S134 | pillar cool expire after flips=3 end=risen y=66 startY=62 | pillar state machine: check ban column vs actual shaft column
FAULT 4:59.6 S138 | shaft ban clear left-xz ban=298,114 now=304,114 manh=6 left=60 | pillar state machine: check ban column vs actual shaft column
FAULT 5:08.2 S130 | START trigger=flips=3 ph=IRON prev=CollectIronIngotTask cycle=1 pos=304,63,120 walls=4/4/4 sky=15 place=62 boxed=true hold=false cool=0 ban=0 startY=63 step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 5:10.1 S139 | rise confirmed +4y y=67 startY=63 pos=304,67,120 walls=0/0/0 sky=15 place=60 boxed=false hold=true cool=0 ban=0 startY=63 step=37 | rise confirmed: real escape, cool armed
FAULT 5:10.1 S133 | cool arm ticks=80 reason=risen y=67 startY=63 ban=304,120 pos=304,67,120 walls=0/0/0 sky=15 place=60 boxed=false hold=true cool=80 ban=80 startY=63 step=37 | pillar state machine: check ban column vs actual shaft column
FAULT 5:10.1 S136 | END reason=risen y=67 startY=63 roseReal=true giveUp=true pos=304,67,120 walls=0/0/0 sky=15 place=60 boxed=false hold=true cool=80 ban=80 startY=63 step=37 | pillar state machine: check ban column vs actual shaft column
FAULT 5:10.2 E100 | jumps=11 @304,67,120 ph=IRON child=CollectIronIngotTask | jump-in-place: release jump, turn 90, walk. check cobble reserve
FAULT 5:13.4 S135 | S130 suppressed why=would-S130 but busy cool=14 flips=6 sameXz=66 child=CollectIronIngotTask cool=14 ban=14 hold=false pos=304,63,120 walls=4/4/4 sky=15 place=62 boxed=true hold=false cool=14 ban=14 startY=- step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 5:13.4 S100 | stop jump-walk @304,120 ph=IRON child=CollectIronIngotTask esc=0 | jump-in-place: release jump, turn 90, walk. check cobble reserve
FAULT 5:13.7 S109 | equip pick for mining (was holding cobblestone) | mining with a block in hand: force-equip the pick (S109 does this)
FAULT 5:14.1 S134 | pillar cool expire after flips=3 end=risen y=67 startY=63 | pillar state machine: check ban column vs actual shaft column
FAULT 5:14.1 S137 | re-cool still-boxed@304,120 n=1 ticks=160 end=risen y=67 startY=63 pos=304,63,120 walls=4/4/4 sky=15 place=63 boxed=true hold=false cool=160 ban=160 startY=- step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 5:15.5 S135 | S130 suppressed why=would-S130 but busy cool=132 flips=3 sameXz=29 child=CollectIronIngotTask cool=132 ban=132 hold=false pos=304,61,120 walls=4/4/4 sky=15 place=64 boxed=true hold=false cool=132 ban=132 startY=- step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 5:16.4 E100 | jumps=6 @304,60,120 ph=IRON child=CollectIronIngotTask | jump-in-place: release jump, turn 90, walk. check cobble reserve
FAULT 5:16.6 S144 | jump-stuck collector — replace CollectIronIngotTask with wander (esc=2) | S100 nudge ineffective on a collector: child replaced with TimeoutWanderTask to break the re-path loop
FAULT 5:20.2 S138 | shaft ban clear left-xz ban=304,120 now=305,119 manh=2 left=39 | pillar state machine: check ban column vs actual shaft column
FAULT 5:22.1 S134 | pillar cool expire after flips=3 end=risen y=67 startY=63 | pillar state machine: check ban column vs actual shaft column
FAULT 5:22.1 S138 | shaft ban clear left-xz ban=304,120 now=311,113 manh=14 left=60 | pillar state machine: check ban column vs actual shaft column
FAULT 5:28.0 S130 | START trigger=flips=3 ph=IRON prev=CollectIronIngotTask cycle=1 pos=323,62,110 walls=4/4/4 sky=15 place=65 boxed=true hold=false cool=0 ban=0 startY=62 step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 5:29.6 E100 | jumps=10 @323,65,110 ph=IRON child=HolePillarTask | jump-in-place: release jump, turn 90, walk. check cobble reserve
FAULT 5:29.8 S139 | rise confirmed +4y y=66 startY=62 pos=323,66,110 walls=0/0/0 sky=15 place=63 boxed=false hold=true cool=0 ban=0 startY=62 step=37 | rise confirmed: real escape, cool armed
FAULT 5:29.8 S133 | cool arm ticks=80 reason=risen y=66 startY=62 ban=323,110 pos=323,66,110 walls=0/0/0 sky=15 place=63 boxed=false hold=true cool=80 ban=80 startY=62 step=37 | pillar state machine: check ban column vs actual shaft column
FAULT 5:29.8 S136 | END reason=risen y=66 startY=62 roseReal=true giveUp=true pos=323,66,110 walls=0/0/0 sky=15 place=63 boxed=false hold=true cool=80 ban=80 startY=62 step=37 | pillar state machine: check ban column vs actual shaft column
FAULT 5:33.1 S135 | S130 suppressed why=would-S130 but busy cool=14 flips=6 sameXz=66 child=CollectIronIngotTask cool=14 ban=14 hold=false pos=323,62,110 walls=4/4/4 sky=15 place=65 boxed=true hold=false cool=14 ban=14 startY=- step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 5:33.1 S100 | stop jump-walk @323,110 ph=IRON child=CollectIronIngotTask esc=0 | jump-in-place: release jump, turn 90, walk. check cobble reserve
FAULT 5:33.5 S109 | equip pick for mining (was holding cobblestone) | mining with a block in hand: force-equip the pick (S109 does this)
FAULT 5:33.8 S134 | pillar cool expire after flips=3 end=risen y=66 startY=62 | pillar state machine: check ban column vs actual shaft column
FAULT 5:33.8 S137 | re-cool still-boxed@323,110 n=1 ticks=160 end=risen y=66 startY=62 pos=323,62,110 walls=4/4/4 sky=15 place=66 boxed=true hold=false cool=160 ban=160 startY=- step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 5:35.2 S135 | S130 suppressed why=would-S130 but busy cool=132 flips=3 sameXz=29 child=CollectIronIngotTask cool=132 ban=132 hold=false pos=323,60,110 walls=4/4/4 sky=15 place=67 boxed=true hold=false cool=132 ban=132 startY=- step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 5:35.4 E100 | jumps=6 @323,60,110 ph=IRON child=CollectIronIngotTask | jump-in-place: release jump, turn 90, walk. check cobble reserve
FAULT 5:36.3 S144 | jump-stuck collector — replace CollectIronIngotTask with wander (esc=2) | S100 nudge ineffective on a collector: child replaced with TimeoutWanderTask to break the re-path loop
FAULT 5:40.1 S138 | shaft ban clear left-xz ban=323,110 now=325,110 manh=2 left=35 | pillar state machine: check ban column vs actual shaft column
FAULT 5:41.8 S134 | pillar cool expire after flips=3 end=risen y=66 startY=62 | pillar state machine: check ban column vs actual shaft column
FAULT 5:41.9 S138 | shaft ban clear left-xz ban=323,110 now=333,110 manh=10 left=60 | pillar state machine: check ban column vs actual shaft column
FAULT 5:46.9 S130 | START trigger=flips=3 ph=IRON prev=CollectIronIngotTask cycle=1 pos=344,62,109 walls=4/4/4 sky=15 place=68 boxed=true hold=false cool=0 ban=0 startY=62 step=0 | pillar state machine: check ban column vs actual shaft column
