FAULT 8:33.8 S133 | cool arm ticks=80 reason=risen y=69 startY=65 ban=-373,140 pos=-373,69,140 walls=0/0/0 sky=15 place=20 boxed=false hold=true cool=80 ban=80 startY=65 step=37 | pillar state machine: check ban column vs actual shaft column
FAULT 8:33.8 S136 | END reason=risen y=69 startY=65 roseReal=true giveUp=true pos=-373,69,140 walls=0/0/0 sky=15 place=20 boxed=false hold=true cool=80 ban=80 startY=65 step=37 | pillar state machine: check ban column vs actual shaft column
FAULT 8:34.7 E100 | jumps=12 @-373,68,140 ph=IRON child=CollectIronIngotTask | jump-in-place: release jump, turn 90, walk. check cobble reserve
FAULT 8:36.6 S135 | S130 suppressed why=would-S130 but busy cool=24 flips=6 sameXz=56 child=CollectIronIngotTask cool=24 ban=24 hold=false pos=-373,65,140 walls=4/4/4 sky=15 place=22 boxed=true hold=false cool=24 ban=24 startY=- step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 8:36.6 S100 | stop jump-walk @-373,140 ph=IRON child=CollectIronIngotTask esc=0 | jump-in-place: release jump, turn 90, walk. check cobble reserve
FAULT 8:36.9 S109 | equip pick for mining (was holding diorite) | mining with a block in hand: force-equip the pick (S109 does this)
FAULT 8:37.8 S134 | pillar cool expire after flips=3 end=risen y=69 startY=65 | pillar state machine: check ban column vs actual shaft column
FAULT 8:37.8 S137 | re-cool still-boxed@-373,140 n=1 ticks=160 end=risen y=69 startY=65 pos=-373,64,140 walls=4/4/4 sky=15 place=23 boxed=true hold=false cool=160 ban=160 startY=- step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 8:38.9 S135 | S130 suppressed why=would-S130 but busy cool=138 flips=3 sameXz=23 child=CollectIronIngotTask cool=138 ban=138 hold=false pos=-373,63,140 walls=4/4/4 sky=15 place=23 boxed=true hold=false cool=138 ban=138 startY=- step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 8:39.9 E100 | jumps=6 @-373,62,140 ph=IRON child=CollectIronIngotTask | jump-in-place: release jump, turn 90, walk. check cobble reserve
FAULT 8:40.9 S135 | S130 suppressed why=would-S130 but busy cool=97 flips=5 sameXz=64 child=CollectIronIngotTask cool=97 ban=97 hold=false pos=-373,62,140 walls=4/4/4 sky=15 place=23 boxed=true hold=false cool=97 ban=97 startY=- step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 8:41.3 S144 | jump-stuck collector — replace CollectIronIngotTask with wander (esc=2) | S100 nudge ineffective on a collector: child replaced with TimeoutWanderTask to break the re-path loop
FAULT 8:45.5 S138 | shaft ban clear left-xz ban=-373,140 now=-374,139 manh=2 left=7 | pillar state machine: check ban column vs actual shaft column
FAULT 8:45.8 S134 | pillar cool expire after flips=3 end=risen y=69 startY=65 | pillar state machine: check ban column vs actual shaft column
FAULT 8:45.8 S138 | shaft ban clear left-xz ban=-373,140 now=-374,139 manh=2 left=60 | pillar state machine: check ban column vs actual shaft column
FAULT 8:52.5 S130 | START trigger=flips=5 ph=IRON prev=CollectIronIngotTask cycle=1 pos=-383,70,137 walls=4/4/4 sky=15 place=19 boxed=true hold=false cool=0 ban=0 startY=70 step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 8:54.1 E100 | jumps=11 @-383,73,137 ph=IRON child=HolePillarTask | jump-in-place: release jump, turn 90, walk. check cobble reserve
FAULT 8:54.4 S139 | rise confirmed +4y y=74 startY=70 pos=-383,74,137 walls=0/0/1 sky=15 place=16 boxed=false hold=true cool=0 ban=0 startY=70 step=37 | rise confirmed: real escape, cool armed
FAULT 8:54.4 S133 | cool arm ticks=80 reason=risen y=74 startY=70 ban=-383,137 pos=-383,74,137 walls=0/0/1 sky=15 place=16 boxed=false hold=true cool=80 ban=80 startY=70 step=37 | pillar state machine: check ban column vs actual shaft column
FAULT 8:54.4 S136 | END reason=risen y=74 startY=70 roseReal=true giveUp=true pos=-383,74,137 walls=0/0/1 sky=15 place=16 boxed=false hold=true cool=80 ban=80 startY=70 step=37 | pillar state machine: check ban column vs actual shaft column
FAULT 8:57.2 S135 | S130 suppressed why=would-S130 but busy cool=23 flips=6 sameXz=57 child=CollectIronIngotTask cool=23 ban=23 hold=false pos=-383,70,137 walls=4/4/4 sky=15 place=18 boxed=true hold=false cool=23 ban=23 startY=- step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 8:57.2 S100 | stop jump-walk @-383,137 ph=IRON child=CollectIronIngotTask esc=0 | jump-in-place: release jump, turn 90, walk. check cobble reserve
FAULT 8:57.6 S109 | equip pick for mining (was holding diorite) | mining with a block in hand: force-equip the pick (S109 does this)
FAULT 8:58.4 S134 | pillar cool expire after flips=5 end=risen y=74 startY=70 | pillar state machine: check ban column vs actual shaft column
FAULT 8:58.4 S137 | re-cool still-boxed@-383,137 n=1 ticks=160 end=risen y=74 startY=70 pos=-383,69,137 walls=4/4/4 sky=15 place=19 boxed=true hold=false cool=160 ban=160 startY=- step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 8:59.3 E100 | jumps=6 @-383,68,137 ph=IRON child=CollectIronIngotTask | jump-in-place: release jump, turn 90, walk. check cobble reserve
FAULT 8:59.5 S135 | S130 suppressed why=would-S130 but busy cool=137 flips=3 sameXz=24 child=CollectIronIngotTask cool=137 ban=137 hold=false pos=-383,68,137 walls=4/4/4 sky=15 place=19 boxed=true hold=false cool=137 ban=137 startY=- step=0 | pillar state machine: check ban column vs actual shaft column
FAULT 9:01.0 S144 | jump-stuck collector — replace CollectIronIngotTask with wander (esc=2) | S100 nudge ineffective on a collector: child replaced with TimeoutWanderTask to break the re-path loop
